Calculation accuracy - 1E-07
  i                               (x, y)        f(x, y)                            S         lambda          angle       delta(X)       delta(Y)       delta(f)                     Gradient
119     (6,22558968E-01, 3,85654057E-01)     1,4283E-01     (-1,4085E-02, 1,0071E-02)     -4,9303E-03     1,9663E+00     6,9443E-05     -4,9651E-05     -1,8593E-06     (-2,7536E-01, -3,8512E-01)
120     (6,22493960E-01, 3,85710346E-01)     1,4283E-01     (1,7621E-02, -1,5258E-02)     -3,6893E-03     1,2684E+00     -6,5008E-05     5,6290E-05     -1,8889E-06     (-3,0971E-01, -3,5768E-01)
121     (6,22563145E-01, 3,85660775E-01)     1,4283E-01     (-1,4344E-02, 1,0278E-02)     -4,8233E-03     1,9653E+00     6,9185E-05     -4,9572E-05     -1,8484E-06     (-2,7573E-01, -3,8482E-01)
122     (6,22498356E-01, 3,85716960E-01)     1,4283E-01     (1,7281E-02, -1,4986E-02)     -3,7491E-03     1,2691E+00     -6,4789E-05     5,6185E-05     -1,8785E-06     (-3,0998E-01, -3,5745E-01)
123     (6,22567311E-01, 3,85667451E-01)     1,4283E-01     (-1,4608E-02, 1,0489E-02)     -4,7201E-03     1,9643E+00     6,8954E-05     -4,9509E-05     -1,8388E-06     (-2,7608E-01, -3,8452E-01)
124     (6,22502718E-01, 3,85723552E-01)     1,4282E-01     (1,6947E-02, -1,4719E-02)     -3,8114E-03     1,2699E+00     -6,4593E-05     5,6102E-05     -1,8695E-06     (-3,1026E-01, -3,5722E-01)
125     (6,22571466E-01, 3,85674091E-01)     1,4282E-01     (-1,4879E-02, 1,0705E-02)     -4,6206E-03     1,9633E+00     6,8748E-05     -4,9462E-05     -1,8306E-06     (-2,7644E-01, -3,8423E-01)
126     (6,22507047E-01, 3,85730130E-01)     1,4282E-01     (1,6618E-02, -1,4457E-02)     -3,8764E-03     1,2707E+00     -6,4419E-05     5,6039E-05     -1,8619E-06     (-3,1054E-01, -3,5698E-01)
127     (6,22575615E-01, 3,85680699E-01)     1,4282E-01     (-1,5155E-02, 1,0925E-02)     -4,5245E-03     1,9623E+00     6,8568E-05     -4,9431E-05     -1,8237E-06     (-2,7679E-01, -3,8394E-01)
128     (6,22511348E-01, 3,85736696E-01)     1,4282E-01     (1,6295E-02, -1,4198E-02)     -3,9440E-03     1,2715E+00     -6,4267E-05     5,5998E-05     -1,8557E-06     (-3,1083E-01, -3,5674E-01)
129     (6,22579761E-01, 3,85687279E-01)     1,4281E-01     (-1,5437E-02, 1,1151E-02)     -4,4317E-03     1,9614E+00     6,8413E-05     -4,9417E-05     -1,8181E-06     (-2,7713E-01, -3,8366E-01)
130     (6,22515622E-01, 3,85743257E-01)     1,4281E-01     (1,5977E-02, -1,3944E-02)     -4,0145E-03     1,2723E+00     -6,4139E-05     5,5978E-05     -1,8507E-06     (-3,1113E-01, -3,5649E-01)
131     (6,22583906E-01, 3,85693837E-01)     1,4281E-01     (-1,5726E-02, 1,1381E-02)     -4,3422E-03     1,9605E+00     6,8284E-05     -4,9420E-05     -1,8139E-06     (-2,7746E-01, -3,8338E-01)
132     (6,22519873E-01, 3,85749817E-01)     1,4281E-01     (1,5664E-02, -1,3694E-02)     -4,0880E-03     1,2731E+00     -6,4032E-05     5,5979E-05     -1,8472E-06     (-3,1143E-01, -3,5624E-01)
133     (6,22588053E-01, 3,85700378E-01)     1,4281E-01     (-1,6021E-02, 1,1617E-02)     -4,2556E-03     1,9596E+00     6,8180E-05     -4,9439E-05     -1,8109E-06     (-2,7780E-01, -3,8310E-01)
134     (6,22524105E-01, 3,85756381E-01)     1,4280E-01     (1,5355E-02, -1,3447E-02)     -4,1647E-03     1,2740E+00     -6,3949E-05     5,6003E-05     -1,8450E-06     (-3,1174E-01, -3,5598E-01)
135     (6,22592207E-01, 3,85706905E-01)     1,4280E-01     (-1,6324E-02, 1,1859E-02)     -4,1720E-03     1,9587E+00     6,8102E-05     -4,9476E-05     -1,8093E-06     (-2,7812E-01, -3,8283E-01)
136     (6,22528319E-01, 3,85762954E-01)     1,4280E-01     (1,5051E-02, -1,3204E-02)     -4,2448E-03     1,2749E+00     -6,3888E-05     5,6049E-05     -1,8442E-06     (-3,1206E-01, -3,5571E-01)
137     (6,22596370E-01, 3,85713424E-01)     1,4280E-01     (-1,6634E-02, 1,2106E-02)     -4,0912E-03     1,9578E+00     6,8051E-05     -4,9530E-05     -1,8090E-06     (-2,7844E-01, -3,8256E-01)
138     (6,22532519E-01, 3,85769541E-01)     1,4280E-01     (1,4751E-02, -1,2965E-02)     -4,3285E-03     1,2758E+00     -6,3851E-05     5,6117E-05     -1,8448E-06     (-3,1239E-01, -3,5544E-01)
139     (6,22600545E-01, 3,85719940E-01)     1,4280E-01     (-1,6951E-02, 1,2360E-02)     -4,0131E-03     1,9569E+00     6,8026E-05     -4,9602E-05     -1,8101E-06     (-2,7876E-01, -3,8230E-01)
140     (6,22536709E-01, 3,85776148E-01)     1,4279E-01     (1,4456E-02, -1,2728E-02)     -4,4160E-03     1,2767E+00     -6,3836E-05     5,6208E-05     -1,8468E-06     (-3,1272E-01, -3,5516E-01)
141     (6,22604736E-01, 3,85726456E-01)     1,4279E-01     (-1,7276E-02, 1,2620E-02)     -3,9376E-03     1,9560E+00     6,8027E-05     -4,9692E-05     -1,8126E-06     (-2,7907E-01, -3,8204E-01)
142     (6,22540891E-01, 3,85782779E-01)     1,4279E-01     (1,4164E-02, -1,2496E-02)     -4,5074E-03     1,2777E+00     -6,3845E-05     5,6323E-05     -1,8502E-06     (-3,1307E-01, -3,5488E-01)
143     (6,22608946E-01, 3,85732979E-01)     1,4279E-01     (-1,7610E-02, 1,2886E-02)     -3,8646E-03     1,9552E+00     6,8055E-05     -4,9801E-05     -1,8165E-06     (-2,7938E-01, -3,8178E-01)
144     (6,22545068E-01, 3,85789441E-01)     1,4279E-01     (1,3877E-02, -1,2266E-02)     -4,6031E-03     1,2786E+00     -6,3878E-05     5,6463E-05     -1,8551E-06     (-3,1342E-01, -3,5458E-01)
145     (6,22613179E-01, 3,85739513E-01)     1,4278E-01     (-1,7953E-02, 1,3160E-02)     -3,7939E-03     1,9544E+00     6,8111E-05     -4,9928E-05     -1,8218E-06     (-2,7968E-01, -3,8153E-01)
146     (6,22549244E-01, 3,85796139E-01)     1,4278E-01     (1,3594E-02, -1,2040E-02)     -4,7033E-03     1,2796E+00     -6,3935E-05     5,6626E-05     -1,8616E-06     (-3,1378E-01, -3,5428E-01)
147     (6,22617438E-01, 3,85746063E-01)     1,4278E-01     (-1,8304E-02, 1,3441E-02)     -3,7256E-03     1,9535E+00     6,8194E-05     -5,0076E-05     -1,8286E-06     (-2,7998E-01, -3,8128E-01)
148     (6,22553421E-01, 3,85802879E-01)     1,4278E-01     (1,3314E-02, -1,1816E-02)     -4,8084E-03     1,2807E+00     -6,4017E-05     5,6815E-05     -1,8695E-06     (-3,1415E-01, -3,5398E-01)
149     (6,22621728E-01, 3,85752635E-01)     1,4278E-01     (-1,8666E-02, 1,3730E-02)     -3,6595E-03     1,9527E+00     6,8307E-05     -5,0244E-05     -1,8370E-06     (-2,8027E-01, -3,8104E-01)
150     (6,22557603E-01, 3,85809666E-01)     1,4278E-01     (1,3038E-02, -1,1595E-02)     -4,9184E-03     1,2817E+00     -6,4124E-05     5,7031E-05     -1,8791E-06     (-3,1454E-01, -3,5366E-01)
151     (6,22626051E-01, 3,85759234E-01)     1,4277E-01     (-1,9037E-02, 1,4026E-02)     -3,5955E-03     1,9519E+00     6,8448E-05     -5,0432E-05     -1,8469E-06     (-2,8056E-01, -3,8079E-01)
152     (6,22561794E-01, 3,85816507E-01)     1,4277E-01     (1,2765E-02, -1,1377E-02)     -5,0339E-03     1,2828E+00     -6,4257E-05     5,7273E-05     -1,8903E-06     (-3,1493E-01, -3,5334E-01)
153     (6,22630413E-01, 3,85765865E-01)     1,4277E-01     (-1,9419E-02, 1,4331E-02)     -3,5337E-03     1,9511E+00     6,8619E-05     -5,0641E-05     -1,8584E-06     (-2,8085E-01, -3,8055E-01)
154     (6,22565996E-01, 3,85823408E-01)     1,4277E-01     (1,2496E-02, -1,1162E-02)     -5,1551E-03     1,2839E+00     -6,4417E-05     5,7543E-05     -1,9032E-06     (-3,1533E-01, -3,5300E-01)
155     (6,22634817E-01, 3,85772535E-01)     1,4277E-01     (-1,9812E-02, 1,4645E-02)     -3,4737E-03     1,9503E+00     6,8820E-05     -5,0873E-05     -1,8716E-06     (-2,8113E-01, -3,8032E-01)
156     (6,22570214E-01, 3,85830377E-01)     1,4276E-01     (1,2229E-02, -1,0950E-02)     -5,2826E-03     1,2850E+00     -6,4603E-05     5,7842E-05     -1,9179E-06     (-3,1575E-01, -3,5266E-01)
157     (6,22639267E-01, 3,85779250E-01)     1,4276E-01     (-2,0216E-02, 1,4968E-02)     -3,4157E-03     1,9496E+00     6,9053E-05     -5,1127E-05     -1,8866E-06     (-2,8141E-01, -3,8008E-01)
158     (6,22574450E-01, 3,85837420E-01)     1,4276E-01     (1,1966E-02, -1,0739E-02)     -5,4166E-03     1,2862E+00     -6,4817E-05     5,8171E-05     -1,9345E-06     (-3,1618E-01, -3,5231E-01)
159     (6,22643769E-01, 3,85786015E-01)     1,4276E-01     (-2,0634E-02, 1,5301E-02)     -3,3595E-03     1,9488E+00     6,9319E-05     -5,1406E-05     -1,9034E-06     (-2,8169E-01, -3,7985E-01)
160     (6,22578709E-01, 3,85844545E-01)     1,4276E-01     (1,1706E-02, -1,0532E-02)     -5,5576E-03     1,2874E+00     -6,5060E-05     5,8530E-05     -1,9530E-06     (-3,1662E-01, -3,5194E-01)
161     (6,22648327E-01, 3,85792837E-01)     1,4275E-01     (-2,1064E-02, 1,5645E-02)     -3,3051E-03     1,9480E+00     6,9618E-05     -5,1708E-05     -1,9221E-06     (-2,8196E-01, -3,7962E-01)
162     (6,22582995E-01, 3,85851760E-01)     1,4275E-01     (1,1449E-02, -1,0326E-02)     -5,7062E-03     1,2887E+00     -6,5332E-05     5,8923E-05     -1,9735E-06     (-3,1708E-01, -3,5157E-01)
163     (6,22652945E-01, 3,85799723E-01)     1,4275E-01     (-2,1507E-02, 1,5999E-02)     -3,2524E-03     1,9473E+00     6,9951E-05     -5,2037E-05     -1,9428E-06     (-2,8223E-01, -3,7939E-01)
164     (6,22587311E-01, 3,85859072E-01)     1,4275E-01     (1,1195E-02, -1,0123E-02)     -5,8629E-03     1,2900E+00     -6,5635E-05     5,9349E-05     -1,9962E-06     (-3,1755E-01, -3,5118E-01)
165     (6,22657631E-01, 3,85806680E-01)     1,4275E-01     (-2,1966E-02, 1,6365E-02)     -3,2014E-03     1,9466E+00     7,0320E-05     -5,2392E-05     -1,9656E-06     (-2,8250E-01, -3,7917E-01)
166     (6,22591662E-01, 3,85866492E-01)     1,4274E-01     (1,0943E-02, -9,9218E-03)     -6,0283E-03     1,2913E+00     -6,5969E-05     5,9811E-05     -2,0211E-06     (-3,1803E-01, -3,5078E-01)
167     (6,22662388E-01, 3,85813717E-01)     1,4274E-01     (-2,2439E-02, 1,6744E-02)     -3,1519E-03     1,9458E+00     7,0726E-05     -5,2775E-05     -1,9907E-06     (-2,8276E-01, -3,7895E-01)
168     (6,22596052E-01, 3,85874027E-01)     1,4274E-01     (1,0694E-02, -9,7226E-03)     -6,2031E-03     1,2927E+00     -6,6336E-05     6,0311E-05     -2,0485E-06     (-3,1854E-01, -3,5036E-01)
169     (6,22667224E-01, 3,85820840E-01)     1,4274E-01     (-2,2930E-02, 1,7135E-02)     -3,1039E-03     1,9451E+00     7,1172E-05     -5,3187E-05     -2,0181E-06     (-2,8302E-01, -3,7873E-01)
170     (6,22600487E-01, 3,85881689E-01)     1,4274E-01     (1,0447E-02, -9,5255E-03)     -6,3880E-03     1,2941E+00     -6,6737E-05     6,0849E-05     -2,0783E-06     (-3,1906E-01, -3,4994E-01)
171     (6,22672144E-01, 3,85828059E-01)     1,4273E-01     (-2,3437E-02, 1,7541E-02)     -3,0575E-03     1,9444E+00     7,1658E-05     -5,3630E-05     -2,0481E-06     (-2,8328E-01, -3,7851E-01)
172     (6,22604970E-01, 3,85889487E-01)     1,4273E-01     (1,0203E-02, -9,3302E-03)     -6,5839E-03     1,2956E+00     -6,7174E-05     6,1429E-05     -2,1109E-06     (-3,1960E-01, -3,4949E-01)
173     (6,22677157E-01, 3,85835382E-01)     1,4273E-01     (-2,3963E-02, 1,7961E-02)     -3,0124E-03     1,9437E+00     7,2186E-05     -5,4105E-05     -2,0807E-06     (-2,8354E-01, -3,7829E-01)
174     (6,22609509E-01, 3,85897433E-01)     1,4273E-01     (9,9608E-03, -9,1367E-03)     -6,7914E-03     1,2971E+00     -6,7648E-05     6,2051E-05     -2,1463E-06     (-3,2016E-01, -3,4903E-01)
175     (6,22682268E-01, 3,85842820E-01)     1,4273E-01     (-2,4508E-02, 1,8396E-02)     -2,9688E-03     1,9430E+00     7,2759E-05     -5,4614E-05     -2,1162E-06     (-2,8379E-01, -3,7808E-01)
176     (6,22614107E-01, 3,85905540E-01)     1,4272E-01     (9,7208E-03, -8,9450E-03)     -7,0119E-03     1,2987E+00     -6,8161E-05     6,2721E-05     -2,1849E-06     (-3,2074E-01, -3,4856E-01)
177     (6,22687486E-01, 3,85850381E-01)     1,4272E-01     (-2,5074E-02, 1,8848E-02)     -2,9265E-03     1,9423E+00     7,3379E-05     -5,5159E-05     -2,1547E-06     (-2,8404E-01, -3,7786E-01)
178     (6,22618772E-01, 3,85913820E-01)     1,4272E-01     (9,4829E-03, -8,7549E-03)     -7,2461E-03     1,3004E+00     -6,8714E-05     6,3439E-05     -2,2267E-06     (-3,2134E-01, -3,4806E-01)
179     (6,22692819E-01, 3,85858079E-01)     1,4272E-01     (-2,5662E-02, 1,9318E-02)     -2,8855E-03     1,9416E+00     7,4047E-05     -5,5741E-05     -2,1966E-06     (-2,8429E-01, -3,7765E-01)
180     (6,22623508E-01, 3,85922288E-01)     1,4271E-01     (9,2468E-03, -8,5662E-03)     -7,4956E-03     1,3021E+00     -6,9311E-05     6,4209E-05     -2,2722E-06     (-3,2197E-01, -3,4755E-01)
181     (6,22698276E-01, 3,85865924E-01)     1,4271E-01     (-2,6274E-02, 1,9807E-02)     -2,8457E-03     1,9409E+00     7,4768E-05     -5,6364E-05     -2,2420E-06     (-2,8454E-01, -3,7744E-01)
182     (6,22628324E-01, 3,85930959E-01)     1,4271E-01     (9,0126E-03, -8,3791E-03)     -7,7616E-03     1,3039E+00     -6,9952E-05     6,5035E-05     -2,3215E-06     (-3,2262E-01, -3,4701E-01)
183     (6,22703869E-01, 3,85873930E-01)     1,4271E-01     (-2,6912E-02, 2,0316E-02)     -2,8071E-03     1,9402E+00     7,5544E-05     -5,7029E-05     -2,2912E-06     (-2,8478E-01, -3,7724E-01)
184     (6,22633227E-01, 3,85939849E-01)     1,4271E-01     (8,7802E-03, -8,1934E-03)     -8,0455E-03     1,3057E+00     -7,0641E-05     6,5920E-05     -2,3750E-06     (-3,2330E-01, -3,4646E-01)
185     (6,22709606E-01, 3,85882109E-01)     1,4270E-01     (-2,7577E-02, 2,0847E-02)     -2,7697E-03     1,9395E+00     7,6379E-05     -5,7740E-05     -2,3446E-06     (-2,8502E-01, -3,7703E-01)
186     (6,22638226E-01, 3,85948978E-01)     1,4270E-01     (8,5495E-03, -8,0090E-03)     -8,3491E-03     1,3077E+00     -7,1381E-05     6,6868E-05     -2,4330E-06     (-3,2401E-01, -3,4588E-01)
187     (6,22715501E-01, 3,85890479E-01)     1,4270E-01     (-2,8271E-02, 2,1401E-02)     -2,7334E-03     1,9388E+00     7,7275E-05     -5,8499E-05     -2,4025E-06     (-2,8526E-01, -3,7682E-01)
188     (6,22643327E-01, 3,85958364E-01)     1,4270E-01     (8,3203E-03, -7,8259E-03)     -8,6745E-03     1,3097E+00     -7,2174E-05     6,7885E-05     -2,4961E-06     (-3,2475E-01, -3,4527E-01)
189     (6,22721566E-01, 3,85899055E-01)     1,4269E-01     (-2,8997E-02, 2,1981E-02)     -2,6982E-03     1,9382E+00     7,8239E-05     -5,9310E-05     -2,4653E-06     (-2,8550E-01, -3,7662E-01)
190     (6,22648542E-01, 3,85968030E-01)     1,4269E-01     (8,0924E-03, -7,6438E-03)     -9,0237E-03     1,3118E+00     -7,3024E-05     6,8976E-05     -2,5645E-06     (-3,2553E-01, -3,4464E-01)
191     (6,22727815E-01, 3,85907855E-01)     1,4269E-01     (-2,9757E-02, 2,2588E-02)     -2,6640E-03     1,9375E+00     7,9273E-05     -6,0176E-05     -2,5336E-06     (-2,8574E-01, -3,7642E-01)
192     (6,22653880E-01, 3,85978001E-01)     1,4269E-01     (7,8659E-03, -7,4628E-03)     -9,3994E-03     1,3140E+00     -7,3935E-05     7,0146E-05     -2,6390E-06     (-3,2634E-01, -3,4397E-01)
193     (6,22734263E-01, 3,85916899E-01)     1,4268E-01     (-3,0554E-02, 2,3225E-02)     -2,6309E-03     1,9369E+00     8,0383E-05     -6,1102E-05     -2,6078E-06     (-2,8597E-01, -3,7621E-01)
194     (6,22659353E-01, 3,85988301E-01)     1,4268E-01     (7,6407E-03, -7,2829E-03)     -9,8041E-03     1,3163E+00     -7,4910E-05     7,1402E-05     -2,7200E-06     (-3,2720E-01, -3,4327E-01)
195     (6,22740928E-01, 3,85926209E-01)     1,4268E-01     (-3,1390E-02, 2,3893E-02)     -2,5987E-03     1,9362E+00     8,1576E-05     -6,2092E-05     -2,6885E-06     (-2,8620E-01, -3,7601E-01)
196     (6,22664973E-01, 3,85998960E-01)     1,4268E-01     (7,4167E-03, -7,1038E-03)     -1,0241E-02     1,3188E+00     -7,5955E-05     7,2751E-05     -2,8082E-06     (-3,2809E-01, -3,4254E-01)
197     (6,22747829E-01, 3,85935809E-01)     1,4267E-01     (-3,2270E-02, 2,4596E-02)     -2,5675E-03     1,9355E+00     8,2856E-05     -6,3151E-05     -2,7764E-06     (-2,8643E-01, -3,7581E-01)
198     (6,22670754E-01, 3,86010013E-01)     1,4267E-01     (7,1936E-03, -6,9256E-03)     -1,0714E-02     1,3214E+00     -7,7075E-05     7,4204E-05     -2,9046E-06     (-3,2904E-01, -3,4177E-01)
199     (6,22754986E-01, 3,85945726E-01)     1,4267E-01     (-3,3198E-02, 2,5337E-02)     -2,5373E-03     1,9349E+00     8,4233E-05     -6,4286E-05     -2,8724E-06     (-2,8666E-01, -3,7561E-01)
200     (6,22676711E-01, 3,86021493E-01)     1,4266E-01     (6,9715E-03, -6,7481E-03)     -1,1228E-02     1,3241E+00     -7,8275E-05     7,5767E-05     -3,0099E-06     (-3,3003E-01, -3,4096E-01)
201     (6,22762424E-01, 3,85955990E-01)     1,4266E-01     (-3,4177E-02, 2,6119E-02)     -2,5079E-03     1,9342E+00     8,5713E-05     -6,5503E-05     -2,9772E-06     (-2,8689E-01, -3,7541E-01)
202     (6,22682861E-01, 3,86033444E-01)     1,4266E-01     (6,7502E-03, -6,5712E-03)     -1,1787E-02     1,3269E+00     -7,9563E-05     7,7454E-05     -3,1253E-06     (-3,3108E-01, -3,4010E-01)
203     (6,22770168E-01, 3,85966634E-01)     1,4265E-01     (-3,5213E-02, 2,6946E-02)     -2,4794E-03     1,9336E+00     8,7307E-05     -6,6810E-05     -3,0921E-06     (-2,8712E-01, -3,7521E-01)
204     (6,22689224E-01, 3,86045909E-01)     1,4265E-01     (6,5296E-03, -6,3950E-03)     -1,2396E-02     1,3300E+00     -8,0944E-05     7,9275E-05     -3,2519E-06     (-3,3220E-01, -3,3919E-01)
205     (6,22778248E-01, 3,85977696E-01)     1,4265E-01     (-3,6311E-02, 2,7823E-02)     -2,4517E-03     1,9330E+00     8,9024E-05     -6,8213E-05     -3,2182E-06     (-2,8735E-01, -3,7501E-01)
206     (6,22695820E-01, 3,86058943E-01)     1,4264E-01     (6,3095E-03, -6,2191E-03)     -1,3064E-02     1,3332E+00     -8,2428E-05     8,1247E-05     -3,3913E-06     (-3,3338E-01, -3,3823E-01)
207     (6,22786697E-01, 3,85989217E-01)     1,4264E-01     (-3,7478E-02, 2,8755E-02)     -2,4248E-03     1,9323E+00     9,0877E-05     -6,9725E-05     -3,3570E-06     (-2,8757E-01, -3,7481E-01)
208     (6,22702674E-01, 3,86072602E-01)     1,4264E-01     (6,0900E-03, -6,0437E-03)     -1,3797E-02     1,3366E+00     -8,4023E-05     8,3384E-05     -3,5452E-06     (-3,3464E-01, -3,3720E-01)
209     (6,22795553E-01, 3,86001247E-01)     1,4263E-01     (-3,8721E-02, 2,9748E-02)     -2,3987E-03     1,9317E+00     9,2879E-05     -7,1355E-05     -3,5101E-06     (-2,8780E-01, -3,7461E-01)
210     (6,22709811E-01, 3,86086956E-01)     1,4263E-01     (5,8707E-03, -5,8684E-03)     -1,4605E-02     1,3402E+00     -8,5742E-05     8,5709E-05     -3,7155E-06     (-3,3598E-01, -3,3611E-01)
211     (6,22804860E-01, 3,86013839E-01)     1,4263E-01     (-4,0050E-02, 3,0809E-02)     -2,3733E-03     1,9310E+00     9,5048E-05     -7,3117E-05     -3,6797E-06     (-2,8802E-01, -3,7441E-01)
212     (6,22717264E-01, 3,86102081E-01)     1,4262E-01     (5,6516E-03, -5,6933E-03)     -1,5499E-02     1,3441E+00     -8,7595E-05     8,8243E-05     -3,9048E-06     (-3,3742E-01, -3,3494E-01)
213     (6,22814666E-01, 3,86027056E-01)     1,4262E-01     (-4,1472E-02, 3,1945E-02)     -2,3486E-03     1,9304E+00     9,7402E-05     -7,5026E-05     -3,8681E-06     (-2,8824E-01, -3,7421E-01)
214     (6,22725070E-01, 3,86118067E-01)     1,4261E-01     (5,4326E-03, -5,5183E-03)     -1,6493E-02     1,3483E+00     -8,9597E-05     9,1011E-05     -4,1157E-06     (-3,3896E-01, -3,3369E-01)
215     (6,22825029E-01, 3,86040970E-01)     1,4261E-01     (-4,3001E-02, 3,3165E-02)     -2,3246E-03     1,9297E+00     9,9960E-05     -7,7097E-05     -4,0781E-06     (-2,8847E-01, -3,7401E-01)
216     (6,22733266E-01, 3,86135018E-01)     1,4261E-01     (5,2133E-03, -5,3431E-03)     -1,7602E-02     1,3527E+00     -9,1763E-05     9,4048E-05     -4,3520E-06     (-3,4061E-01, -3,3234E-01)
217     (6,22836016E-01, 3,86055665E-01)     1,4260E-01     (-4,4649E-02, 3,4482E-02)     -2,3013E-03     1,9291E+00     1,0275E-04     -7,9353E-05     -4,3133E-06     (-2,8869E-01, -3,7381E-01)
218     (6,22741905E-01, 3,86153053E-01)     1,4260E-01     (4,9939E-03, -5,1678E-03)     -1,8845E-02     1,3576E+00     -9,4112E-05     9,7388E-05     -4,6176E-06     (-3,4240E-01, -3,3089E-01)
219     (6,22847703E-01, 3,86071239E-01)     1,4259E-01     (-4,6432E-02, 3,5906E-02)     -2,2786E-03     1,9285E+00     1,0580E-04     -8,1814E-05     -4,5777E-06     (-2,8891E-01, -3,7360E-01)
220     (6,22751036E-01, 3,86172322E-01)     1,4259E-01     (4,7739E-03, -4,9919E-03)     -2,0249E-02     1,3628E+00     -9,6667E-05     1,0108E-04     -4,9183E-06     (-3,4435E-01, -3,2931E-01)
221     (6,22860183E-01, 3,86087808E-01)     1,4258E-01     (-4,8372E-02, 3,7455E-02)     -2,2564E-03     1,9278E+00     1,0915E-04     -8,4514E-05     -4,8770E-06     (-2,8913E-01, -3,7340E-01)
222     (6,22760729E-01, 3,86192992E-01)     1,4258E-01     (4,5532E-03, -4,8156E-03)     -2,1842E-02     1,3685E+00     -9,9453E-05     1,0518E-04     -5,2602E-06     (-3,4646E-01, -3,2759E-01)
223     (6,22873564E-01, 3,86105508E-01)     1,4257E-01     (-5,0489E-02, 3,9146E-02)     -2,2348E-03     1,9272E+00     1,1283E-04     -8,7484E-05     -5,2174E-06     (-2,8935E-01, -3,7319E-01)
224     (6,22771064E-01, 3,86215269E-01)     1,4257E-01     (4,3317E-03, -4,6385E-03)     -2,3663E-02     1,3747E+00     -1,0250E-04     1,0976E-04     -5,6517E-06     (-3,4878E-01, -3,2571E-01)
225     (6,22887976E-01, 3,86124504E-01)     1,4256E-01     (-5,2813E-02, 4,1001E-02)     -2,2137E-03     1,9265E+00     1,1691E-04     -9,0765E-05     -5,6072E-06     (-2,8957E-01, -3,7299E-01)
226     (6,22782131E-01, 3,86239405E-01)     1,4256E-01     (4,1089E-03, -4,4604E-03)     -2,5760E-02     1,3815E+00     -1,0584E-04     1,1490E-04     -6,1033E-06     (-3,5133E-01, -3,2364E-01)
227     (6,22903577E-01, 3,86144995E-01)     1,4255E-01     (-5,5378E-02, 4,3050E-02)     -2,1930E-03     1,9259E+00     1,2145E-04     -9,4410E-05     -6,0568E-06     (-2,8979E-01, -3,7277E-01)
228     (6,22794047E-01, 3,86265708E-01)     1,4254E-01     (3,8846E-03, -4,2812E-03)     -2,8196E-02     1,3891E+00     -1,0953E-04     1,2071E-04     -6,6287E-06     (-3,5415E-01, -3,2134E-01)
229     (6,22920562E-01, 3,86167226E-01)     1,4254E-01     (-5,8228E-02, 4,5326E-02)     -2,1728E-03     1,9252E+00     1,2652E-04     -9,8482E-05     -6,5799E-06     (-2,9001E-01, -3,7256E-01)
230     (6,22806952E-01, 3,86294562E-01)     1,4253E-01     (3,6585E-03, -4,1005E-03)     -3,1054E-02     1,3975E+00     -1,1361E-04     1,2734E-04     -7,2458E-06     (-3,5730E-01, -3,1879E-01)
231     (6,22939173E-01, 3,86191500E-01)     1,4252E-01     (-6,1419E-02, 4,7874E-02)     -2,1528E-03     1,9245E+00     1,3222E-04     -1,0306E-04     -7,1944E-06     (-2,9023E-01, -3,7234E-01)
232     (6,22821023E-01, 3,86326451E-01)     1,4251E-01     (3,4302E-03, -3,9180E-03)     -3,4444E-02     1,4069E+00     -1,1815E-04     1,3495E-04     -7,9785E-06     (-3,6084E-01, -3,1592E-01)
233     (6,22959713E-01, 3,86218201E-01)     1,4251E-01     (-6,5020E-02, 5,0749E-02)     -2,1330E-03     1,9239E+00     1,3869E-04     -1,0825E-04     -7,9240E-06     (-2,9045E-01, -3,7212E-01)
234     (6,22836484E-01, 3,86362004E-01)     1,4250E-01     (3,1992E-03, -3,7333E-03)     -3,8519E-02     1,4175E+00     -1,2323E-04     1,4380E-04     -8,8599E-06     (-3,6486E-01, -3,1266E-01)
235     (6,22982574E-01, 3,86247822E-01)     1,4249E-01     (-6,9125E-02, 5,4028E-02)     -2,1134E-03     1,9232E+00     1,4609E-04     -1,1418E-04     -8,8018E-06     (-2,9067E-01, -3,7189E-01)
236     (6,22853627E-01, 3,86402043E-01)     1,4248E-01     (2,9649E-03, -3,5460E-03)     -4,3491E-02     1,4297E+00     -1,2895E-04     1,5422E-04     -9,9360E-06     (-3,6947E-01, -3,0892E-01)
237     (6,23008270E-01, 3,86281008E-01)     1,4247E-01     (-7,3859E-02, 5,7808E-02)     -2,0938E-03     1,9225E+00     1,5464E-04     -1,2104E-04     -9,8735E-06     (-2,9089E-01, -3,7166E-01)
238     (6,22872838E-01, 3,86447674E-01)     1,4246E-01     (2,7268E-03, -3,3557E-03)     -4,9667E-02     1,4437E+00     -1,3543E-04     1,6667E-04     -1,1273E-05     (-3,7483E-01, -3,0458E-01)
239     (6,23037489E-01, 3,86318624E-01)     1,4245E-01     (-7,9392E-02, 6,2226E-02)     -2,0739E-03     1,9218E+00     1,6465E-04     -1,2905E-04     -1,1205E-05     (-2,9111E-01, -3,7142E-01)
240     (6,22894645E-01, 3,86500430E-01)     1,4243E-01     (2,4840E-03, -3,1616E-03)     -5,7504E-02     1,4602E+00     -1,4284E-04     1,8181E-04     -1,2971E-05     (-3,8114E-01, -2,9946E-01)
